"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Noble County, OK"	"40103"	66	11113	593.9
	"Nowata County, OK"	"40105"	53	10076	526.0
	"Okfuskee County, OK"	"40107"	80	11765	680.0
	"Oklahoma County, OK"	"40109"	3557	804041	442.4
	"Okmulgee County, OK"	"40111"	274	38234	716.6
	"Osage County, OK"	"40113"	245	46642	525.3
	"Ottawa County, OK"	"40115"	189	30879	612.1
	"Pawnee County, OK"	"40117"	120	16381	732.6
	"Payne County, OK"	"40119"	281	81755	343.7
	"Pittsburg County, OK"	"40121"	267	43679	611.3
	"Pontotoc County, OK"	"40123"	222	38397	578.2
	"Pottawatomie County, OK"	"40125"	392	72998	537.0
	"Pushmataha County, OK"	"40127"	82	10970	747.5
	"Rogers County, OK"	"40131"	468	93155	502.4
	"Seminole County, OK"	"40133"	175	24248	721.7
	"Sequoyah County, OK"	"40135"	258	41538	621.1
	"Stephens County, OK"	"40137"	263	43100	610.2
	"Texas County, OK"	"40139"	72	19997	360.1
	"Tillman County, OK"	"40141"	38	7229	525.7
	"Tulsa County, OK"	"40143"	2792	657589	424.6
	"Wagoner County, OK"	"40145"	363	82925	437.7
	"Washington County, OK"	"40147"	297	52222	568.7
	"Washita County, OK"	"40149"	82	10830	757.2
	"Woods County, OK"	"40151"	47	8687	541.0
	"Woodward County, OK"	"40153"	97	19812	489.6
	"Baker County, OR"	"41001"	100	16284	614.1
	"Benton County, OR"	"41003"	232	93239	248.8
	"Clackamas County, OR"	"41005"	1473	421596	349.4
	"Clatsop County, OR"	"41007"	195	40423	482.4
	"Columbia County, OR"	"41009"	202	52876	382.0
	"Coos County, OR"	"41011"	432	64711	667.6
	"Crook County, OR"	"41013"	130	25105	517.8
	"Curry County, OR"	"41015"	180	23305	772.4
	"Deschutes County, OR"	"41017"	624	201769	309.3
	"Douglas County, OR"	"41019"	683	111364	613.3
	"Grant County, OR"	"41023"	33	7180	459.6
	"Harney County, OR"	"41025"	39	7373	529.0
	"Hood River County, OR"	"41027"	73	23280	313.6
	"Jackson County, OR"	"41029"	1063	221844	479.2
	"Jefferson County, OR"	"41031"	93	24856	374.2
	"Josephine County, OR"	"41033"	532	88053	604.2
	"Klamath County, OR"	"41035"	378	68739	549.9
	"Lake County, OR"	"41037"	57	7949	717.1
	"Lane County, OR"	"41039"	1783	382986	465.6
	"Lincoln County, OR"	"41041"	307	50583	606.9
	"Linn County, OR"	"41043"	610	131054	465.5
	"Malheur County, OR"	"41045"	136	30983	439.0
	"Marion County, OR"	"41047"	1391	349204	398.3
	"Morrow County, OR"	"41049"	50	11700	427.4
	"Multnomah County, OR"	"41051"	2539	815637	311.3
	"Polk County, OR"	"41053"	349	87744	397.7
	"Sherman County, OR"	"41055"	11	1801	Unreliable
	"Tillamook County, OR"	"41057"	157	27442	572.1
	"Umatilla County, OR"	"41059"	328	77752	421.9
	"Union County, OR"	"41061"	124	26551	467.0
	"Wallowa County, OR"	"41063"	48	7181	668.4
	"Wasco County, OR"	"41065"	140	26403	530.2
	"Washington County, OR"	"41067"	1565	603514	259.3
	"Wheeler County, OR"	"41069"	10	1387	Unreliable
	"Yamhill County, OR"	"41071"	412	107664	382.7
	"Adams County, PA"	"42001"	484	102742	471.1
	"Allegheny County, PA"	"42003"	5775	1211358	476.7
	"Armstrong County, PA"	"42005"	392	64162	611.0
	"Beaver County, PA"	"42007"	989	162575	608.3
	"Bedford County, PA"	"42009"	288	47817	602.3
	"Berks County, PA"	"42011"	1786	421017	424.2
	"Blair County, PA"	"42013"	690	121007	570.2
	"Bradford County, PA"	"42015"	342	60221	567.9
	"Bucks County, PA"	"42017"	2861	627987	455.6
	"Butler County, PA"	"42019"	929	189135	491.2
	"Cambria County, PA"	"42021"	748	128672	581.3
	"Cameron County, PA"	"42023"	43	4330	993.1
	"Carbon County, PA"	"42025"	360	64081	561.8
	"Centre County, PA"	"42027"	450	161496	278.6
	"Chester County, PA"	"42029"	1720	526759	326.5
	"Clarion County, PA"	"42031"	200	38305	522.1
	"Clearfield County, PA"	"42033"	437	78612	555.9
	"Clinton County, PA"	"42035"	174	37957	458.4
	"Columbia County, PA"	"42037"	308	64842	475.0
	"Crawford County, PA"	"42039"	472	83697	563.9
	"Cumberland County, PA"	"42041"	1157	255857	452.2
	"Dauphin County, PA"	"42043"	1201	279874	429.1
	"Delaware County, PA"	"42045"	2285	566753	403.2
	"Elk County, PA"	"42047"	178	29607	601.2
	"Erie County, PA"	"42049"	1290	268426	480.6
	"Fayette County, PA"	"42051"	834	128126	650.9
	"Forest County, PA"	"42053"	36	6965	516.9
	"Franklin County, PA"	"42055"	780	155637	501.2
	"Fulton County, PA"	"42057"	80	14501	551.7
	"Greene County, PA"	"42059"	198	35621	555.9
	"Huntingdon County, PA"	"42061"	208	44590	466.5
	"Indiana County, PA"	"42063"	419	83664	500.8
	"Jefferson County, PA"	"42065"	248	43108	575.3
	"Juniata County, PA"	"42067"	132	24619	536.2
	"Lackawanna County, PA"	"42069"	1163	208989	556.5
	"Lancaster County, PA"	"42071"	2375	546192	434.8
	"Lawrence County, PA"	"42073"	525	85083	617.0
	"Lebanon County, PA"	"42075"	721	141663	509.0
	"Lehigh County, PA"	"42077"	1463	370802	394.6
	"Luzerne County, PA"	"42079"	1741	316982	549.2
	"Lycoming County, PA"	"42081"	588	113209	519.4
	"Mc Kean County, PA"	"42083"	257	40333	637.2
	"Mercer County, PA"	"42085"	654	108545	602.5
	"Mifflin County, PA"	"42087"	252	46064	547.1
	"Monroe County, PA"	"42089"	753	170154	442.5
	"Montgomery County, PA"	"42091"	3283	833869	393.7
	"Montour County, PA"	"42093"	104	18042	576.4
	"Northampton County, PA"	"42095"	1434	305892	468.8
	"Northumberland County, PA"	"42097"	469	90258	519.6
	"Perry County, PA"	"42099"	227	46212	491.2
	"Philadelphia County, PA"	"42101"	6332	1578487	401.1
	"Pike County, PA"	"42103"	274	56072	488.7
	"Potter County, PA"	"42105"	89	16453	540.9
	"Schuylkill County, PA"	"42107"	835	140709	593.4
	"Snyder County, PA"	"42109"	169	40317	419.2
	"Somerset County, PA"	"42111"	459	72916	629.5
	"Sullivan County, PA"	"42113"	33	5913	558.1
	"Susquehanna County, PA"	"42115"	241	40006	602.4
	"Tioga County, PA"	"42117"	226	40381	559.7
	"Union County, PA"	"42119"	165	44294	372.5
	"Venango County, PA"	"42121"	323	50328	641.8
	"Warren County, PA"	"42123"	217	38911	557.7
	"Washington County, PA"	"42125"	1079	206803	521.8
	"Wayne County, PA"	"42127"	272	51163	531.6
	"Westmoreland County, PA"	"42129"	1989	347087	573.1
	"Wyoming County, PA"	"42131"	136	26557	512.1
	"York County, PA"	"42133"	1990	450448	441.8
	"Bristol County, RI"	"44001"	196	48350	405.4
	"Kent County, RI"	"44003"	770	164646	467.7
	"Newport County, RI"	"44005"	351	81836	428.9
	"Providence County, RI"	"44007"	2431	636547	381.9
	"Washington County, RI"	"44009"	548	125746	435.8
	"Abbeville County, SC"	"45001"	120	24404	491.7
	"Aiken County, SC"	"45003"	846	172895	489.3
	"Allendale County, SC"	"45005"	36	8331	432.1
	"Anderson County, SC"	"45007"	1003	204353	490.8
	"Bamberg County, SC"	"45009"	86	13906	618.4
	"Barnwell County, SC"	"45011"	106	20805	509.5
	"Beaufort County, SC"	"45013"	757	195656	386.9
	"Berkeley County, SC"	"45015"	762	235987	322.9
	"Calhoun County, SC"	"45017"	86	14554	590.9
	"Charleston County, SC"	"45019"	1314	417981	314.4
	"Cherokee County, SC"	"45021"	273	57316	476.3
	"Chester County, SC"	"45023"	189	32232	586.4
	"Chesterfield County, SC"	"45025"	276	45606	605.2
	"Clarendon County, SC"	"45027"	197	33415	589.6
	"Colleton County, SC"	"45029"	219	37481	584.3
	"Darlington County, SC"	"45031"	377	66509	566.8
	"Dillon County, SC"	"45033"	178	30367	586.2
	"Dorchester County, SC"	"45035"	521	165737	314.4
	"Edgefield County, SC"	"45037"	124	27120	457.2
	"Fairfield County, SC"	"45039"	137	22059	621.1
	"Florence County, SC"	"45041"	661	137588	480.4
	"Georgetown County, SC"	"45043"	340	63353	536.7
	"Greenville County, SC"	"45045"	2047	532486	384.4
	"Greenwood County, SC"	"45047"	350	71074	492.4
	"Hampton County, SC"	"45049"	98	18053	542.8
	"Horry County, SC"	"45051"	1916	365449	524.3
	"Jasper County, SC"	"45053"	134	31588	424.2
	"Kershaw County, SC"	"45055"	348	67472	515.8
	"Lancaster County, SC"	"45057"	418	100926	414.2
	"Laurens County, SC"	"45059"	322	67883	474.3
	"Lee County, SC"	"45061"	98	16701	586.8
	"Lexington County, SC"	"45063"	1154	303946	379.7
	"McCormick County, SC"	"45065"	62	9430	657.5
	"Marion County, SC"	"45067"	147	30158	487.4
	"Marlboro County, SC"	"45069"	143	25581	559.0
	"Newberry County, SC"	"45071"	192	38445	499.4
	"Oconee County, SC"	"45073"	419	80015	523.7
	"Orangeburg County, SC"	"45075"	483	85343	566.0
	"Pickens County, SC"	"45077"	568	127983	443.8
	"Richland County, SC"	"45079"	1356	419051	323.6
	"Saluda County, SC"	"45081"	107	20315	526.7
	"Spartanburg County, SC"	"45083"	1423	326205	436.2
	"Sumter County, SC"	"45085"	469	106360	441.0
	"Union County, SC"	"45087"	162	26991	600.2
	"Williamsburg County, SC"	"45089"	157	29825	526.4
	"York County, SC"	"45091"	1048	289105	362.5
	"Beadle County, SD"	"46005"	78	18513	421.3
	"Bennett County, SD"	"46007"	16	3399	Unreliable
	"Bon Homme County, SD"	"46009"	22	6848	321.3
	"Brookings County, SD"	"46011"	93	35603	261.2
	"Brown County, SD"	"46013"	139	38738	358.8
	"Brule County, SD"	"46015"	17	5254	Unreliable
	"Buffalo County, SD"	"46017"	13	1956	Unreliable
	"Butte County, SD"	"46019"	36	10538	341.6
	"Charles Mix County, SD"	"46023"	27	9262	291.5
	"Clark County, SD"	"46025"	20	3802	526.0
	"Clay County, SD"	"46027"	36	14246	252.7
	"Codington County, SD"	"46029"	106	28186	376.1
	"Corson County, SD"	"46031"	23	4031	570.6
	"Custer County, SD"	"46033"	41	9017	454.7
	"Davison County, SD"	"46035"	77	19812	388.7
	"Day County, SD"	"46037"	32	5345	598.7
	"Deuel County, SD"	"46039"	32	4346	736.3
	"Dewey County, SD"	"46041"	41	5789	708.2
	"Douglas County, SD"	"46043"	15	2906	Unreliable
	"Edmunds County, SD"	"46045"	14	3817	Unreliable
	"Fall River County, SD"	"46047"	66	6708	983.9
	"Faulk County, SD"	"46049"	17	2306	Unreliable
	"Grant County, SD"	"46051"	31	7000	442.9
	"Gregory County, SD"	"46053"	15	4219	Unreliable
	"Hamlin County, SD"	"46057"	15	6234	Unreliable
	"Hand County, SD"	"46059"	26	3127	831.5
	"Hughes County, SD"	"46065"	75	17336	432.6
	"Hutchinson County, SD"	"46067"	36	7282	494.4
	"Jackson County, SD"	"46071"	10	3321	Unreliable
	"Kingsbury County, SD"	"46077"	32	4987	641.7
	"Lake County, SD"	"46079"	51	12488	408.4
	"Lawrence County, SD"	"46081"	95	26221	362.3
	"Lincoln County, SD"	"46083"	145	63019	230.1
	"Lyman County, SD"	"46085"	16	3797	Unreliable
	"McCook County, SD"	"46087"	33	5520	597.8
	"McPherson County, SD"	"46089"	14	2363	Unreliable
	"Marshall County, SD"	"46091"	26	4884	532.4
	"Meade County, SD"	"46093"	87	28588	304.3
	"Mellette County, SD"	"46095"	16	2089	Unreliable
	"Miner County, SD"	"46097"	18	2202	Unreliable
	"Minnehaha County, SD"	"46099"	637	196659	323.9
	"Moody County, SD"	"46101"	32	6525	490.4
	"Pennington County, SD"	"46103"	414	115926	357.1
	"Perkins County, SD"	"46105"	20	2832	706.2
	"Potter County, SD"	"46107"	12	2163	Unreliable
	"Roberts County, SD"	"46109"	59	10331	571.1
	"Sanborn County, SD"	"46111"	17	2322	Unreliable
	"Shannon County, SD"	"46113"	48	14070	341.2
	"Spink County, SD"	"46115"	29	6319	458.9
	"Todd County, SD"	"46121"	43	10313	416.9
	"Tripp County, SD"	"46123"	25	5377	464.9
	"Turner County, SD"	"46125"	44	8368	525.8
	"Union County, SD"	"46127"	49	16192	302.6
	"Walworth County, SD"	"46129"	27	5336	506.0
	"Yankton County, SD"	"46135"	100	22742	439.7
	"Anderson County, TN"	"47001"	476	77558	613.7
	"Bedford County, TN"	"47003"	234	50179	466.3
	"Benton County, TN"	"47005"	113	16131	700.5
	"Bledsoe County, TN"	"47007"	64	15223	420.4
	"Blount County, TN"	"47009"	810	134751	601.1
	"Bradley County, TN"	"47011"	591	109071	541.8
	"Campbell County, TN"	"47013"	266	39837	667.7
	"Cannon County, TN"	"47015"	77	14847	518.6
	"Carroll County, TN"	"47017"	207	27779	745.2
	"Carter County, TN"	"47019"	367	56418	650.5
	"Cheatham County, TN"	"47021"	200	41101	486.6
	"Chester County, TN"	"47023"	99	17432	567.9
	"Claiborne County, TN"	"47025"	197	32023	615.2
	"Clay County, TN"	"47027"	70	7629	917.6
	"Cocke County, TN"	"47029"	294	36225	811.6
	"Coffee County, TN"	"47031"	413	57632	716.6
	"Crockett County, TN"	"47033"	75	14180	528.9
	"Cumberland County, TN"	"47035"	438	61603	711.0
	"Davidson County, TN"	"47037"	2202	694176	317.2
	"Decatur County, TN"	"47039"	80	11601	689.6
	"DeKalb County, TN"	"47041"	117	20837	561.5
	"Dickson County, TN"	"47043"	267	54376	491.0
	"Dyer County, TN"	"47045"	222	36693	605.0
	"Fayette County, TN"	"47047"	241	41620	579.0
	"Fentress County, TN"	"47049"	124	18787	660.0
	"Franklin County, TN"	"47051"	257	42485	604.9
	"Gibson County, TN"	"47053"	313	49159	636.7
	"Giles County, TN"	"47055"	199	29530	673.9
	"Grainger County, TN"	"47057"	145	23565	615.3
	"Greene County, TN"	"47059"	470	69571	675.6
	"Grundy County, TN"	"47061"	92	13485	682.2
	"Hamblen County, TN"	"47063"	403	65110	619.0
	"Hamilton County, TN"	"47065"	1721	371662	463.1
	"Hancock County, TN"	"47067"	54	6493	831.7
	"Hardeman County, TN"	"47069"	151	24836	608.0
	"Hardin County, TN"	"47071"	163	25583	637.1
	"Hawkins County, TN"	"47073"	416	56775	732.7
	"Haywood County, TN"	"47075"	101	17002	594.0
	"Henderson County, TN"	"47077"	174	28076	619.7
	"Henry County, TN"	"47079"	242	32056	754.9
	"Hickman County, TN"	"47081"	171	25387	673.6
	"Houston County, TN"	"47083"	51	8292	615.1
	"Humphreys County, TN"	"47085"	101	18590	543.3
	"Jackson County, TN"	"47087"	88	11864	741.7
	"Jefferson County, TN"	"47089"	313	55307	565.9
	"Johnson County, TN"	"47091"	117	17849	655.5
	"Knox County, TN"	"47093"	2292	475609	481.9
	"Lake County, TN"	"47095"	51	6988	729.8
	"Lauderdale County, TN"	"47097"	140	25451	550.1
	"Lawrence County, TN"	"47099"	287	44432	645.9
	"Lewis County, TN"	"47101"	91	12363	736.1
	"Lincoln County, TN"	"47103"	230	34540	665.9
	"Loudon County, TN"	"47105"	360	54910	655.6
	"McMinn County, TN"	"47107"	376	54208	693.6
	"McNairy County, TN"	"47109"	179	25696	696.6
	"Macon County, TN"	"47111"	151	24827	608.2
	"Madison County, TN"	"47113"	492	98360	500.2
	"Marion County, TN"	"47115"	175	28924	605.0
	"Marshall County, TN"	"47117"	164	35016	468.4
	"Maury County, TN"	"47119"	501	99590	503.1
	"Meigs County, TN"	"47121"	94	12532	750.1
	"Monroe County, TN"	"47123"	272	47177	576.6
	"Montgomery County, TN"	"47125"	688	214251	321.1
	"Moore County, TN"	"47127"	31	6438	481.5
	"Morgan County, TN"	"47129"	135	21431	629.9
	"Obion County, TN"	"47131"	184	30131	610.7
	"Overton County, TN"	"47133"	141	22566	624.8
	"Perry County, TN"	"47135"	58	8099	716.1
	"Pickett County, TN"	"47137"	41	5061	810.1
	"Polk County, TN"	"47139"	123	16835	730.6
	"Putnam County, TN"	"47141"	406	80929	501.7
	"Rhea County, TN"	"47143"	219	33443	654.8
	"Roane County, TN"	"47145"	352	53841	653.8
	"Robertson County, TN"	"47147"	424	72275	586.6
	"Rutherford County, TN"	"47149"	1069	339261	315.1
	"Scott County, TN"	"47151"	119	22090	538.7
	"Sequatchie County, TN"	"47153"	75	15176	494.2
	"Sevier County, TN"	"47155"	510	99244	513.9
	"Shelby County, TN"	"47157"	4247	936017	453.7
	"Smith County, TN"	"47159"	114	20285	562.0
	"Stewart County, TN"	"47161"	96	13859	692.7
	"Sullivan County, TN"	"47163"	1063	158755	669.6
	"Sumner County, TN"	"47165"	835	195561	427.0
	"Tipton County, TN"	"47167"	327	61918	528.1
	"Trousdale County, TN"	"47169"	48	11455	419.0
	"Unicoi County, TN"	"47171"	130	17755	732.2
	"Union County, TN"	"47173"	103	20187	510.2
	"Van Buren County, TN"	"47175"	32	5947	538.1
	"Warren County, TN"	"47177"	247	41605	593.7
	"Washington County, TN"	"47179"	715	130367	548.5
	"Wayne County, TN"	"47181"	101	16524	611.2
	"Weakley County, TN"	"47183"	209	33334	627.0
	"White County, TN"	"47185"	169	27707	610.0
	"Williamson County, TN"	"47187"	700	245348	285.3
	"Wilson County, TN"	"47189"	559	148130	377.4
	"Anderson County, TX"	"48001"	291	57805	503.4
	"Andrews County, TX"	"48003"	60	18879	317.8
	"Angelina County, TX"	"48005"	423	86796	487.3
	"Aransas County, TX"	"48007"	155	23814	650.9
	"Archer County, TX"	"48009"	40	8730	458.2
	"Armstrong County, TX"	"48011"	13	1869	Unreliable
	"Atascosa County, TX"	"48013"	217	51724	419.5
	"Austin County, TX"	"48015"	150	29972	500.5
	"Bailey County, TX"	"48017"	22	6697	328.5
	"Bandera County, TX"	"48019"	133	23861	557.4
	"Bastrop County, TX"	"48021"	346	91601	377.7
	"Baylor County, TX"	"48023"	30	3518	852.8
	"Bee County, TX"	"48025"	134	32513	412.1
	"Bell County, TX"	"48027"	1201	369927	324.7
	"Bexar County, TX"	"48029"	6551	2026823	323.2
	"Blanco County, TX"	"48031"	53	12269	432.0
	"Bosque County, TX"	"48035"	114	18603	612.8
	"Bowie County, TX"	"48037"	510	93481	545.6
	"Brazoria County, TX"	"48039"	1132	380518	297.5
	"Brazos County, TX"	"48041"	525	232555	225.8
	"Brewster County, TX"	"48043"	23	9237	249.0
	"Brooks County, TX"	"48047"	41	6964	588.7
	"Brown County, TX"	"48049"	265	37633	704.2
	"Burleson County, TX"	"48051"	91	18514	491.5
	"Burnet County, TX"	"48053"	243	49653	489.4
	"Caldwell County, TX"	"48055"	168	43979	382.0
	"Calhoun County, TX"	"48057"	101	21001	480.9
	"Callahan County, TX"	"48059"	73	14110	517.4
	"Cameron County, TX"	"48061"	1479	424180	348.7
	"Camp County, TX"	"48063"	68	13060	520.7
	"Carson County, TX"	"48065"	38	5854	649.1
	"Cass County, TX"	"48067"	200	29879	669.4
	"Castro County, TX"	"48069"	20	7396	270.4
	"Chambers County, TX"	"48071"	135	45590	296.1
	"Cherokee County, TX"	"48073"	240	52875	453.9
	"Childress County, TX"	"48075"	32	7143	448.0
	"Clay County, TX"	"48077"	64	10550	606.6
	"Cochran County, TX"	"48079"	13	2897	Unreliable
	"Coke County, TX"	"48081"	26	3323	782.4
	"Coleman County, TX"	"48083"	63	8100	777.8
	"Collin County, TX"	"48085"	2465	1072069	229.9
	"Collingsworth County, TX"	"48087"	13	2877	Unreliable
	"Colorado County, TX"	"48089"	129	21610	596.9
	"Comal County, TX"	"48091"	661	164812	401.1
	"Comanche County, TX"	"48093"	88	13750	640.0
	"Concho County, TX"	"48095"	10	2827	Unreliable
	"Cooke County, TX"	"48097"	192	41393	463.8
	"Coryell County, TX"	"48099"	261	76737	340.1
	"Crane County, TX"	"48103"	19	4765	Unreliable
	"Crockett County, TX"	"48105"	16	3513	Unreliable
	"Crosby County, TX"	"48107"	21	5567	377.2
	"Culberson County, TX"	"48109"	14	2149	Unreliable
	"Dallam County, TX"	"48111"	27	7273	371.2
	"Dallas County, TX"	"48113"	7522	2635888	285.4
	"Dawson County, TX"	"48115"	77	12974	593.5
	"Deaf Smith County, TX"	"48117"	58	18277	317.3
	"Delta County, TX"	"48119"	35	5349	654.3
	"Denton County, TX"	"48121"	2110	919324	229.5
	"DeWitt County, TX"	"48123"	95	20174	470.9
	"Dickens County, TX"	"48125"	10	2140	Unreliable
	"Dimmit County, TX"	"48127"	42	9925	423.2
	"Donley County, TX"	"48129"	31	3308	937.1
	"Duval County, TX"	"48131"	64	11058	578.8
	"Eastland County, TX"	"48133"	138	18388	750.5
	"Ector County, TX"	"48135"	637	167701	379.8
	"Edwards County, TX"	"48137"	13	1923	Unreliable
	"Ellis County, TX"	"48139"	639	191760	333.2
	"El Paso County, TX"	"48141"	2816	841286	334.7
	"Erath County, TX"	"48143"	149	43224	344.7
	"Falls County, TX"	"48145"	84	17275	486.3
	"Fannin County, TX"	"48147"	217	35913	604.2
	"Fayette County, TX"	"48149"	149	25547	583.2
	"Fisher County, TX"	"48151"	26	3784	687.1
	"Floyd County, TX"	"48153"	40	5672	705.2
	"Foard County, TX"	"48155"	11	1135	Unreliable
	"Fort Bend County, TX"	"48157"	1761	839706	209.7
	"Franklin County, TX"	"48159"	63	10821	582.2
	"Freestone County, TX"	"48161"	107	19874	538.4
	"Frio County, TX"	"48163"	78	20379	382.7
	"Gaines County, TX"	"48165"	64	21996	291.0
	"Galveston County, TX"	"48167"	1314	345089	380.8
	"Garza County, TX"	"48169"	24	6222	385.7
	"Gillespie County, TX"	"48171"	175	26960	649.1
	"Goliad County, TX"	"48175"	37	7626	485.2
	"Gonzales County, TX"	"48177"	76	20948	362.8
	"Gray County, TX"	"48179"	117	21658	540.2
	"Grayson County, TX"	"48181"	694	138318	501.7
	"Gregg County, TX"	"48183"	661	124229	532.1
	"Grimes County, TX"	"48185"	136	29614	459.2
	"Guadalupe County, TX"	"48187"	547	170608	320.6
	"Hale County, TX"	"48189"	132	32754	403.0
	"Hall County, TX"	"48191"	30	2939	1020.8
	"Hamilton County, TX"	"48193"	54	8557	631.1
	"Hansford County, TX"	"48195"	27	5279	511.5
	"Hardeman County, TX"	"48197"	27	4011	673.1
	"Hardin County, TX"	"48199"	256	58305	439.1
	"Harris County, TX"	"48201"	12128	4738253	256.0
	"Harrison County, TX"	"48203"	298	66386	448.9
	"Hartley County, TX"	"48205"	19	5443	Unreliable
	"Haskell County, TX"	"48207"	17	5754	Unreliable
	"Hays County, TX"	"48209"	599	241365	248.2
	"Hemphill County, TX"	"48211"	22	3777	582.5
	"Henderson County, TX"	"48213"	548	83792	654.0
	"Hidalgo County, TX"	"48215"	2289	875200	261.5
	"Hill County, TX"	"48217"	218	37006	589.1
	"Hockley County, TX"	"48219"	136	22921	593.3
	"Hood County, TX"	"48221"	402	63527	632.8
	"Hopkins County, TX"	"48223"	207	37170	556.9
	"Houston County, TX"	"48225"	158	22835	691.9
	"Howard County, TX"	"48227"	172	36540	470.7
	"Hudspeth County, TX"	"48229"	14	4906	Unreliable
	"Hunt County, TX"	"48231"	472	99807	472.9
	"Hutchinson County, TX"	"48233"	117	20677	565.8
	"Jack County, TX"	"48237"	41	9056	452.7
	"Jackson County, TX"	"48239"	65	14854	437.6
	"Jasper County, TX"	"48241"	204	35375	576.7
	"Jeff Davis County, TX"	"48243"	16	2220	Unreliable
	"Jefferson County, TX"	"48245"	960	250127	383.8
	"Jim Hogg County, TX"	"48247"	22	5184	424.4
	"Jim Wells County, TX"	"48249"	191	40452	472.2
	"Johnson County, TX"	"48251"	806	179575	448.8
	"Jones County, TX"	"48253"	90	19875	452.8
	"Karnes County, TX"	"48255"	66	15562	424.1
	"Kaufman County, TX"	"48257"	519	143198	362.4
	"Kendall County, TX"	"48259"	213	48523	439.0
	"Kerr County, TX"	"48265"	346	52869	654.4
	"Kimble County, TX"	"48267"	22	4396	500.5
	"Kinney County, TX"	"48271"	18	3670	Unreliable
	"Kleberg County, TX"	"48273"	106	30338	349.4
	"Knox County, TX"	"48275"	22	3683	597.3
	"Lamar County, TX"	"48277"	273	49905	547.0
	"Lamb County, TX"	"48279"	80	12710	629.4
	"Lampasas County, TX"	"48281"	115	21789	527.8
	"La Salle County, TX"	"48283"	29	7500	386.7
	"Lavaca County, TX"	"48285"	101	20216	499.6
	"Lee County, TX"	"48287"	71	17397	408.1
	"Leon County, TX"	"48289"	117	17493	668.8
	"Liberty County, TX"	"48291"	352	91547	384.5
	"Limestone County, TX"	"48293"	146	23340	625.5
	"Lipscomb County, TX"	"48295"	15	3111	Unreliable
	"Live Oak County, TX"	"48297"	44	12324	357.0
	"Llano County, TX"	"48299"	153	21958	696.8
	"Lubbock County, TX"	"48303"	1286	314772	408.5
	"Lynn County, TX"	"48305"	30	6025	497.9
	"McCulloch County, TX"	"48307"	52	7823	664.7
	"McLennan County, TX"	"48309"	1095	259730	421.6
	"Madison County, TX"	"48313"	68	14427	471.3
	"Marion County, TX"	"48315"	67	9960	672.7
	"Martin County, TX"	"48317"	12	5816	Unreliable
	"Mason County, TX"	"48319"	34	4344	782.7
	"Matagorda County, TX"	"48321"	166	36725	452.0
	"Maverick County, TX"	"48323"	220	58378	376.9
	"Medina County, TX"	"48325"	222	52358	424.0
	"Menard County, TX"	"48327"	11	2124	Unreliable
	"Midland County, TX"	"48329"	547	177863	307.5
	"Milam County, TX"	"48331"	127	24708	514.0
	"Mills County, TX"	"48333"	34	4840	702.5
	"Mitchell County, TX"	"48335"	35	8202	426.7
	"Montague County, TX"	"48337"	150	19962	751.4
	"Montgomery County, TX"	"48339"	1900	626351	303.3
	"Moore County, TX"	"48341"	64	20654	309.9
	"Morris County, TX"	"48343"	90	12393	726.2
	"Motley County, TX"	"48345"	12	1185	Unreliable
	"Nacogdoches County, TX"	"48347"	260	64753	401.5
	"Navarro County, TX"	"48349"	257	50694	507.0
	"Newton County, TX"	"48351"	56	13414	417.5
	"Nolan County, TX"	"48353"	91	14835	613.4
	"Nueces County, TX"	"48355"	1382	363148	380.6
	"Ochiltree County, TX"	"48357"	33	9598	343.8
	"Orange County, TX"	"48361"	377	82878	454.9
	"Palo Pinto County, TX"	"48363"	170	29320	579.8
	"Panola County, TX"	"48365"	148	23187	638.3
	"Parker County, TX"	"48367"	665	148198	448.7
	"Parmer County, TX"	"48369"	40	9522	420.1
	"Pecos County, TX"	"48371"	65	15718	413.5
	"Polk County, TX"	"48373"	337	52995	635.9
	"Potter County, TX"	"48375"	585	116004	504.3
	"Presidio County, TX"	"48377"	30	6508	461.0
	"Rains County, TX"	"48379"	67	12552	533.8
	"Randall County, TX"	"48381"	546	139899	390.3
	"Reagan County, TX"	"48383"	19	3833	Unreliable
	"Real County, TX"	"48385"	26	3411	762.2
	"Red River County, TX"	"48387"	94	11995	783.7
	"Reeves County, TX"	"48389"	43	15949	269.6
	"Refugio County, TX"	"48391"	40	6877	581.6
	"Robertson County, TX"	"48395"	107	17155	623.7
	"Rockwall County, TX"	"48397"	304	109888	276.6
	"Runnels County, TX"	"48399"	65	10401	624.9
	"Rusk County, TX"	"48401"	278	54324	511.7
	"Sabine County, TX"	"48403"	88	10507	837.5
	"San Augustine County, TX"	"48405"	56	8248	679.0
	"San Jacinto County, TX"	"48407"	165	29301	563.1
	"San Patricio County, TX"	"48409"	295	67069	439.8
	"San Saba County, TX"	"48411"	35	6039	579.6
	"Scurry County, TX"	"48415"	96	16662	576.2
	"Shackelford County, TX"	"48417"	14	3300	Unreliable
	"Shelby County, TX"	"48419"	122	24915	489.7
	"Sherman County, TX"	"48421"	13	3027	Unreliable
	"Smith County, TX"	"48423"	1047	235806	444.0
	"Somervell County, TX"	"48425"	58	9139	634.6
	"Starr County, TX"	"48427"	205	64266	319.0
	"Stephens County, TX"	"48429"	47	9334	503.5
	"Sutton County, TX"	"48435"	16	3738	Unreliable
